id_meetlocatie,ndw_index,start_meetperiode,eind_meetperiode,waarnemingen_intensiteit,waarnemingen_snelheid,gebruikte_minuten_intensiteit,gebruikte_minuten_snelheid,data_error_snelheid,data_error_intensiteit,gem_intensiteit,gem_snelheid,gewogen_gem_snelheid,rijstrook_rijbaan,voertuigcategorie,technical_exclusion,traffic_flow_deviation_exclusions
RWS01_MONIBAS_0101hrl0033ra,F3A,2024-09-17 06:00:00,2024-09-17 07:00:00,0.0,0.0,60.0,60.0,0,0,1499.0,105.38,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2024-09-17 06:00:00,2024-09-17 07:00:00,0.0,0.0,60.0,60.0,0,0,1091.0,93.8,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2024-09-17 07:00:00,2024-09-17 08:00:00,0.0,0.0,60.0,60.0,0,0,1282.0,112.28,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2024-09-17 07:00:00,2024-09-17 08:00:00,0.0,0.0,60.0,60.0,0,0,2053.0,101.13,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2024-09-17 07:00:00,2024-09-17 08:00:00,0.0,0.0,60.0,60.0,0,0,1422.0,91.16,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2024-09-17 08:00:00,2024-09-17 09:00:00,0.0,0.0,60.0,60.0,0,0,1795.0,69.27,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2024-09-17 08:00:00,2024-09-17 09:00:00,0.0,0.0,60.0,60.0,0,0,2074.0,63.82,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2024-09-17 08:00:00,2024-09-17 09:00:00,0.0,0.0,60.0,60.0,0,0,1458.0,61.26,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2024-09-17 09:00:00,2024-09-17 10:00:00,0.0,0.0,60.0,60.0,0,0,740.0,113.78,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2024-09-17 09:00:00,2024-09-17 10:00:00,0.0,0.0,60.0,60.0,0,0,1686.0,101.45,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2024-09-17 09:00:00,2024-09-17 10:00:00,0.0,0.0,60.0,60.0,0,0,1356.0,89.81,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2024-09-17 10:00:00,2024-09-17 11:00:00,0.0,0.0,60.0,60.0,0,0,375.0,112.63,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2024-09-17 10:00:00,2024-09-17 11:00:00,0.0,0.0,60.0,60.0,0,0,1353.0,101.23,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2024-09-17 10:00:00,2024-09-17 11:00:00,0.0,0.0,60.0,60.0,0,0,1307.0,90.36,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2024-09-17 11:00:00,2024-09-17 12:00:00,0.0,0.0,60.0,60.0,0,0,314.0,114.39,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2024-09-17 11:00:00,2024-09-17 12:00:00,0.0,0.0,60.0,60.0,0,0,1238.0,102.38,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2024-09-17 11:00:00,2024-09-17 12:00:00,0.0,0.0,60.0,60.0,0,0,1284.0,91.66,-1.0,lane3,anyVehicle,,
